institute_type,institute_short,program_name,category,quota,pool,round_no,program_duration,degree_short,year,opening_rank,closing_rank,closing_rank_avg,closing_rank_std,latest_recorded_year
NIT,NIT-Rourkela,Industrial Design,GEN-EWS,OS,Gender-Neutral,7,4 Years,B.Tech,2019,4024.0,4024.0,4024.0,0.0,2019
IIT,IIT-Indore,Civil Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,13110.0,14597.0,14597.0,0.0,2020
IIT,IIT-Kharagpur,Instrumentation Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1679.0,2447.0,2447.0,0.0,2020
IIT,IIT-Ropar,Mechanical Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,11083.0,15456.0,15456.0,0.0,2020
IIT,IIT-Ropar,Metallurgical and Materials Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,16355.0,18927.0,18927.0,0.0,2020
IIT,IIT-Palakkad,Computer Science and Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,4755.0,10002.0,10002.0,0.0,2020
NIT,NIT-Jalandhar,Bio Technology,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2020,56242.0,81305.0,81305.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Computer Science and Engineering,OBC-NCL,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,1547.0,1695.0,1695.0,0.0,2020
NIT,NIT-Allahabad,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,2316.0,3276.0,3276.0,0.0,2020
IIT,IIT-Bombay,Mechanical Engineering,GEN-EWS,AI,Female-Only,6,4 Years,B.Tech,2020,907.0,1302.0,1302.0,0.0,2020
NIT,NIT-Jalandhar,Electrical Engineering,GEN-EWS,OS,Female-Only,6,4 Years,B.Tech,2020,5708.0,5708.0,5708.0,0.0,2020
NIT,NIT-Goa,Computer Science and Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2020,7420.0,10323.0,10323.0,0.0,2020
NIT,NIT-Kurukshetra,Electrical Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2020,11854.0,17207.0,17207.0,0.0,2020
IIT,IIT-Bombay,Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,3185.0,3344.0,3344.0,0.0,2018
IIT,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,3292.0,4201.0,4201.0,0.0,2018
IIT,IIT-(ISM) Dhanbad,Chemical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,10803.0,10938.0,10938.0,0.0,2018
NIT,NIT-Agartala,Electrical Engineering,GEN-EWS,OS,Gender-Neutral,7,4 Years,B.Tech,2019,3889.0,4159.0,4159.0,0.0,2019
NIT,NIT-Patna,Architecture,GEN-EWS,HS,Gender-Neutral,7,5 Years,B.Arch,2019,835.0,1205.0,1205.0,0.0,2019
NIT,NIT-Warangal,Electronics and Communication Engineering,GEN-EWS,AP,Gender-Neutral,7,4 Years,B.Tech,2019,688.0,688.0,688.0,0.0,2019
IIT,IIT-Mandi,Bio Engineering,GEN,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,11017.0,14732.0,14732.0,0.0,2020
IIT,IIT-Delhi,Civil Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2023.0,3738.0,3738.0,0.0,2020
IIT,IIT-Patna,Chemical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,9567.0,12130.0,12130.0,0.0,2020
IIT,IIT-(ISM) Dhanbad,Applied Geophysics,GEN,AI,Gender-Neutral,6,5 Years,Int M.Tech,2020,10533.0,13928.0,13928.0,0.0,2020
NIT,NIT-Allahabad,Electronics and Communication Engineering,GEN,OS,Female-Only,6,4 Years,B.Tech,2020,8657.0,14339.0,14339.0,0.0,2020
IIT,IIT-Goa,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,3604.0,4264.0,4264.0,0.0,2020
NIT,NIT-Bhopal,Chemical Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,14815.0,15741.0,15741.0,0.0,2020
IIT,IIT-Kharagpur,Electrical Engineering,SC,AI,Female-Only,6,4 Years,B.Tech,2020,388.0,413.0,413.0,0.0,2020
IIT,IIT-Kanpur,Physics,SC,AI,Gender-Neutral,6,4 Years,BSc,2020,1427.0,2073.0,2073.0,0.0,2020
IIT,IIT-Gandhinagar,Chemical Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2001.0,2478.0,2478.0,0.0,2020
NIT,NIT-Agartala,Civil Engineering,SC,HS,Female-Only,6,4 Years,B.Tech,2020,18009.0,25720.0,25720.0,0.0,2020
IIT,IIT-Bombay,Computer Science and Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,5.0,18.0,18.0,0.0,2020
IIT,IIT-Bombay,Computer Science and Engineering,GEN-EWS,AI,Female-Only,6,4 Years,B.Tech,2020,65.0,167.0,167.0,0.0,2020
IIT,IIT-Jammu,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1921.0,2271.0,2271.0,0.0,2020
NIT,NIT-Jalandhar,Information Technology,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,4517.0,4517.0,4517.0,0.0,2020
NIT,NIT-Jaipur,Electrical Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,3465.0,3465.0,3465.0,0.0,2020
NIT,NIT-Allahabad,Electrical Engineering,GEN-EWS,OS,Female-Only,6,4 Years,B.Tech,2020,2983.0,2983.0,2983.0,0.0,2020
NIT,NIT-Agartala,Electrical Engineering,GEN-EWS,OS,Female-Only,6,4 Years,B.Tech,2020,7911.0,7911.0,7911.0,0.0,2020
NIT,NIT-Durgapur,Bio Technology,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2020,43143.0,49673.0,49673.0,0.0,2020
NIT,NIT-Manipur,Electronics and Communication Engineering,GEN,HS,Female-Only,6,4 Years,B.Tech,2020,636323.0,636323.0,636323.0,0.0,2020
NIT,NIT-Manipur,Mechanical Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2020,39235.0,42845.0,42845.0,0.0,2020
NIT,NIT-Rourkela,Civil Engineering,GEN,HS,Female-Only,6,4 Years,B.Tech,2020,37719.0,49529.0,49529.0,0.0,2020
IIT,IIT-Bombay,Aerospace Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,1425.0,3817.0,3817.0,0.0,2018
IIT,IIT-Delhi,Engineering Physics,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1236.0,2097.0,2097.0,0.0,2018
IIT,IIT-Kharagpur,Biotechnology and Biochemical Engineering,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,8593.0,10309.0,10309.0,0.0,2018
IIT,IIT-Kharagpur,Electrical Engineering with M.Tech. in any of the listed specializations,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,3088.0,3189.0,3189.0,0.0,2018
IIT,IIT-Guwahati,Electronics and Electrical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1115.0,1923.0,1923.0,0.0,2018
IIT,IIT-Palakkad,Civil Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,11834.0,12126.0,12126.0,0.0,2018
IIT,IIT-Delhi,Mathematics and Computing,GEN-EWS,AI,Gender-Neutral,7,4 Years,B.Tech,2019,23.0,29.0,29.0,0.0,2019
NIT,NIT-Hamirpur,Electrical Engineering,GEN-EWS,OS,Gender-Neutral,7,4 Years,B.Tech,2019,2590.0,2798.0,2798.0,0.0,2019
IIT,IIT-Jodhpur,Computer Science and Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1442.0,2818.0,2818.0,0.0,2020
IIT,IIT-Jodhpur,Materials Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,16662.0,20634.0,20634.0,0.0,2020
IIT,IIT-Jodhpur,Artificial Intelligence and Data Science,OBC-NCL,AI,Female-Only,6,4 Years,B.Tech,2020,3148.0,3617.0,3617.0,0.0,2020
IIT,IIT-Roorkee,Chemistry,OBC-NCL,AI,Gender-Neutral,6,5 Years,Int MSc.,2020,4591.0,5352.0,5352.0,0.0,2020
NIT,NIT-Agartala,Electronics and Instrumentation Engineering,OBC-NCL,OS,Gender-Neutral,6,4 Years,B.Tech,2020,9514.0,12016.0,12016.0,0.0,2020
IIT,IIT-Hyderabad,Mechanical Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2020,669.0,996.0,996.0,0.0,2020
IIT,IIT-(ISM) Dhanbad,Engineering Physics,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2175.0,2629.0,2629.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Ceramic Engineering,SC,AI,Female-Only,6,4 Years,B.Tech,2020,2956.0,3044.0,3044.0,0.0,2020
NIT,NIT-Bhopal,Mechanical Engineering,SC,HS,Female-Only,6,4 Years,B.Tech,2020,7398.0,9832.0,9832.0,0.0,2020
IIT,IIT-Kharagpur,Mechanical Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,321.0,527.0,527.0,0.0,2020
IIT,IIT-Madras,Chemical Engineering,GEN-EWS,AI,Female-Only,6,4 Years,B.Tech,2020,1076.0,1161.0,1161.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Civil Engineering,GEN-EWS,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,1192.0,1484.0,1484.0,0.0,2020
NIT,NIT-Jaipur,Electronics and Communication Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,2628.0,2628.0,2628.0,0.0,2020
IIT,IIT-Madras,Aerospace Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,3335.0,4847.0,4847.0,0.0,2018
IIT,IIT-Bhubaneswar,Metallurgical and Materials Engineering and M.Tech. in Materials Science and Engineering,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,9195.0,9769.0,9769.0,0.0,2018
IIT,IIT-Bhilai,Mechanical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,11359.0,11879.0,11879.0,0.0,2018
IIT,IIT-Jammu,Electrical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,10323.0,11092.0,11092.0,0.0,2018
IIT,IIT-(ISM) Dhanbad,Mining Engineering,GEN-EWS,AI,Female-Only,7,4 Years,B.Tech,2019,2425.0,2425.0,2425.0,0.0,2019
IIT,IIT-Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering,GEN-EWS,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,1193.0,1193.0,1193.0,0.0,2019
NIT,NIT-Jalandhar,Electronics and Communication Engineering,GEN-EWS,OS,Female-Only,7,4 Years,B.Tech,2019,2672.0,2672.0,2672.0,0.0,2019
NIT,NIT-Rourkela,Mining Engineering,GEN-EWS,OS,Gender-Neutral,7,4 Years,B.Tech,2019,4003.0,4003.0,4003.0,0.0,2019
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,11245.0,12393.0,12393.0,0.0,2020
IIT,IIT-Roorkee,Geophysical Technology,GEN,AI,Gender-Neutral,6,5 Years,Int M.Tech,2020,6667.0,9021.0,9021.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Electrical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2473.0,3259.0,3259.0,0.0,2020
NIT,NIT-Agartala,Chemical Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2020,266498.0,328292.0,328292.0,0.0,2020
NIT,NIT-Agartala,Civil Engineering,GEN,OS,Female-Only,6,4 Years,B.Tech,2020,52496.0,57034.0,57034.0,0.0,2020
IIT,IIT-Bhubaneswar,Mechanical Engineering and M. Tech. in Mechanical System Design,OBC-NCL,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,7856.0,7856.0,7856.0,0.0,2020
IIT,IIT-Bombay,Metallurgical Engineering & Materials Science,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,2243.0,2413.0,2413.0,0.0,2020
IIT,IIT-Mandi,Civil Engineering,OBC-NCL,AI,Female-Only,6,4 Years,B.Tech,2020,7590.0,7726.0,7726.0,0.0,2020
IIT,IIT-Jodhpur,Computer Science and Engineering,OBC-NCL,AI,Female-Only,6,4 Years,B.Tech,2020,2312.0,3177.0,3177.0,0.0,2020
IIT,IIT-Jodhpur,Materials Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,4654.0,5286.0,5286.0,0.0,2020
IIT,IIT-Gandhinagar,Electrical Engineering,OBC-NCL,AI,Female-Only,6,4 Years,B.Tech,2020,3892.0,4444.0,4444.0,0.0,2020
IIT,IIT-Goa,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,3014.0,3713.0,3713.0,0.0,2020
NIT,NIT-Allahabad,Civil Engineering,OBC-NCL,HS,Female-Only,6,4 Years,B.Tech,2020,13039.0,14924.0,14924.0,0.0,2020
IIT,IIT-Bombay,Metallurgical Engineering and Materials Science,SC,AI,Female-Only,6,4 Years,B.Tech,2020,1341.0,2065.0,2065.0,0.0,2020
IIT,IIT-Kharagpur,Economics,SC,AI,Female-Only,6,5 Years,Int MSc.,2020,2573.0,2573.0,2573.0,0.0,2020
NIT,NIT-Allahabad,Electronics and Communication Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,1214.0,2031.0,2031.0,0.0,2020
IIT,IIT-Kanpur,Materials Science and Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1006.0,1314.0,1314.0,0.0,2020
IIT,IIT-Madras,Electrical Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,96.0,202.0,202.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,GEN-EWS,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,2114.0,2230.0,2230.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Pharmaceutical Engineering & Technology,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1965.0,2094.0,2094.0,0.0,2020
IIT,IIT-Tirupati,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2067.0,2120.0,2120.0,0.0,2020
NIT,NIT-Jalandhar,Bio Technology,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,24781.0,24781.0,24781.0,0.0,2020
NIT,NIT-Srinagar,Computer Science and Engineering,GEN,OS,Female-Only,6,4 Years,B.Tech,2020,25226.0,34779.0,34779.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Mining Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,12841.0,15209.0,15209.0,0.0,2018
IIT,IIT-Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,11349.0,11349.0,11349.0,0.0,2018
IIT,IIT-Guwahati,Chemical Science and Technology,GEN-EWS,AI,Female-Only,7,4 Years,B.Tech,2019,1761.0,1761.0,1761.0,0.0,2019
IIT,IIT-Palakkad,Computer Science and Engineering,GEN-EWS,AI,Female-Only,7,4 Years,B.Tech,2019,797.0,797.0,797.0,0.0,2019
NIT,NIT-Jalandhar,Textile Technology,GEN-EWS,OS,Female-Only,7,4 Years,B.Tech,2019,7448.0,7448.0,7448.0,0.0,2019
NIT,NIT-Warangal,Bio Technology,GEN-EWS,OS,Female-Only,7,4 Years,B.Tech,2019,3949.0,3949.0,3949.0,0.0,2019
IIT,IIT-Bhubaneswar,Civil Engineering and M.Tech. in Environmental Engineering,GEN,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,11146.0,12734.0,12734.0,0.0,2020
IIT,IIT-Kharagpur,Biotechnology and Biochemical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,4028.0,6719.0,6719.0,0.0,2020
IIT,IIT-Kharagpur,Computer Science and Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,303.0,890.0,890.0,0.0,2020
IIT,IIT-Hyderabad,Biomedical Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,7869.0,9297.0,9297.0,0.0,2020
IIT,IIT-Kanpur,Chemistry,GEN,AI,Female-Only,6,4 Years,BSc,2020,11020.0,13398.0,13398.0,0.0,2020
NIT,NIT-Jaipur,Mechanical Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2020,11791.0,15338.0,15338.0,0.0,2020
NIT,NIT-Bhopal,Chemical Engineering,GEN,OS,Female-Only,6,4 Years,B.Tech,2020,32570.0,37911.0,37911.0,0.0,2020
NIT,NIT-Allahabad,Mechanical Engineering,GEN,HS,Female-Only,6,4 Years,B.Tech,2020,25832.0,32274.0,32274.0,0.0,2020
IIT,IIT-Indore,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1956.0,2612.0,2612.0,0.0,2020
IIT,IIT-Hyderabad,Materials Science and Metallurgical Engineering,OBC-NCL,AI,Female-Only,6,4 Years,B.Tech,2020,5305.0,5305.0,5305.0,0.0,2020
IIT,IIT-Ropar,Mathematics and Computing,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1267.0,1377.0,1377.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,3290.0,3839.0,3839.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Computer Science and Engineering,SC,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,881.0,881.0,881.0,0.0,2020
IIT,IIT-Jammu,Materials Science and Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2954.0,3007.0,3007.0,0.0,2020
IIT,IIT-Delhi,Computer Science and Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,14.0,32.0,32.0,0.0,2020
NIT,NIT-Jaipur,Chemical Engineering,GEN-EWS,HS,Gender-Neutral,6,4 Years,B.Tech,2020,3782.0,4468.0,4468.0,0.0,2020
NIT,NIT-Allahabad,Mechanical Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,5342.0,5355.0,5355.0,0.0,2020
NIT,NIT-Agartala,Biotechnology and Biochemical Engineering,GEN-EWS,OS,Gender-Neutral,6,4 Years,B.Tech,2020,8263.0,8387.0,8387.0,0.0,2020
NIT,NIT-Delhi,Electronics and Communication Engineering,GEN,OS,Female-Only,6,4 Years,B.Tech,2020,16380.0,19466.0,19466.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Civil Engineering,GEN,OS,Female-Only,6,4 Years,B.Tech,2020,54563.0,57008.0,57008.0,0.0,2020
NIT,NIT-Mizoram,Mechanical Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2020,42216.0,45287.0,45287.0,0.0,2020
IIT,IIT-(ISM) Dhanbad,Engineering Physics,GEN,AI,Female-Only,7,4 Years,B.Tech,2018,8832.0,10334.0,10334.0,0.0,2018
IIT,IIT-Roorkee,Metallurgical and Materials Engineering,GEN-EWS,AI,Gender-Neutral,7,4 Years,B.Tech,2019,612.0,679.0,679.0,0.0,2019
NIT,NIT-Karnataka-Surathkal,Electrical and Electronics Engineering,GEN-EWS,HS,Gender-Neutral,7,4 Years,B.Tech,2019,2276.0,3686.0,3686.0,0.0,2019
IIT,IIT-Bhubaneswar,Civil Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,13312.0,15697.0,15697.0,0.0,2020
IIT,IIT-Hyderabad,Electrical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1013.0,1910.0,1910.0,0.0,2020
IIT,IIT-(ISM) Dhanbad,Civil Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,14791.0,16545.0,16545.0,0.0,2020
IIT,IIT-Ropar,Civil Engineering,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,15949.0,16530.0,16530.0,0.0,2020
IIT,IIT-Dharwad,Computer Science and Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2512.0,5157.0,5157.0,0.0,2020
IIT,IIT-Goa,Mathematics and Computing,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1171.0,1470.0,1470.0,0.0,2020
IIT,IIT-Kharagpur,Mining Safety Engineering,GEN-EWS,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,1938.0,1984.0,1984.0,0.0,2020
IIT,IIT-Jodhpur,Materials Engineering,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1940.0,2141.0,2141.0,0.0,2020
NIT,NIT-Jaipur,Architecture,GEN-EWS,OS,Female-Only,6,5 Years,B.Arch,2020,394.0,394.0,394.0,0.0,2020
NIT,NIT-Calicut,Bio Technology,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2020,27856.0,34636.0,34636.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Electronics and Communication Engineering,GEN,OS,Female-Only,6,4 Years,B.Tech,2020,43988.0,44585.0,44585.0,0.0,2020
NIT,NIT-Kurukshetra,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2020,8869.0,14994.0,14994.0,0.0,2020
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,8759.0,8759.0,8759.0,0.0,2018
IIT,IIT-Kanpur,Earth Sciences,GEN,AI,Gender-Neutral,7,4 Years,BSc,2018,4982.0,8104.0,8104.0,0.0,2018
IIT,IIT-(BHU) Varanasi,Materials Science and Technology,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,11173.0,11422.0,11422.0,0.0,2018
IIT,IIT-Kharagpur,Electrical Engineering,GEN-EWS,AI,Female-Only,7,4 Years,B.Tech,2019,283.0,283.0,283.0,0.0,2019
IIT,IIT-(BHU) Varanasi,Mechanical Engineering,GEN-EWS,AI,Female-Only,7,4 Years,B.Tech,2019,1272.0,1545.0,1545.0,0.0,2019
NIT,NIT-Jalandhar,Computer Science and Engineering,GEN-EWS,OS,Gender-Neutral,7,4 Years,B.Tech,2019,1110.0,1140.0,1140.0,0.0,2019
NIT,NIT-Kurukshetra,Computer Engineering,GEN-EWS,OS,Female-Only,7,4 Years,B.Tech,2019,1168.0,1168.0,1168.0,0.0,2019
IIT,IIT-Bhubaneswar,Metallurgical and Materials Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2020,9340.0,12088.0,12088.0,0.0,2020
IIT,IIT-Kharagpur,Aerospace Engineering,GEN,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,6397.0,10984.0,10984.0,0.0,2020
IIT,IIT-Madras,Aerospace Engineering,GEN,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,7856.0,7856.0,7856.0,0.0,2020
NIT,NIT-Bhopal,Civil Engineering,GEN,HS,Female-Only,6,4 Years,B.Tech,2020,34972.0,44926.0,44926.0,0.0,2020
IIT,IIT-Jammu,Materials Science and Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,5194.0,5421.0,5421.0,0.0,2020
NIT,NIT-Jalandhar,Industrial and Production Engineering,OBC-NCL,HS,Female-Only,6,4 Years,B.Tech,2020,86790.0,88389.0,88389.0,0.0,2020
NIT,NIT-Jalandhar,Instrumentation and Control Engineering,OBC-NCL,OS,Gender-Neutral,6,4 Years,B.Tech,2020,9500.0,10970.0,10970.0,0.0,2020
NIT,NIT-Agartala,Mechanical Engineering,OBC-NCL,OS,Gender-Neutral,6,4 Years,B.Tech,2020,9768.0,11952.0,11952.0,0.0,2020
IIT,IIT-Roorkee,Polymer Science and Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2020,2060.0,2151.0,2151.0,0.0,2020
NIT,NIT-Calicut,Architecture,SC,HS,Female-Only,6,5 Years,B.Arch,2020,117.0,117.0,117.0,0.0,2020
IIT,IIT-Delhi,Electrical Engineering in Power and Automation,GEN-EWS,AI,Gender-Neutral,6,4 Years,B.Tech,2020,122.0,177.0,177.0,0.0,2020
IIT,IIT-Kharagpur,Civil Engineering with any of the listed specialization,GEN-EWS,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,1117.0,1126.0,1126.0,0.0,2020
NIT,NIT-Jalandhar,Mechanical Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,10106.0,10106.0,10106.0,0.0,2020
NIT,NIT-Jamshedpur,Electrical Engineering,GEN,HS,Female-Only,6,4 Years,B.Tech,2020,30510.0,34407.0,34407.0,0.0,2020
NIT,NIT-Rourkela,Ceramic Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2020,41968.0,60806.0,60806.0,0.0,2020
IIT,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,6937.0,7969.0,7969.0,0.0,2018
IIT,IIT-(BHU) Varanasi,Mechanical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2018,3009.0,4146.0,4146.0,0.0,2018
IIT,IIT-Bombay,Civil Engineering,GEN-EWS,AI,Gender-Neutral,7,4 Years,B.Tech,2019,236.0,337.0,337.0,0.0,2019
IIT,IIT-Delhi,Electrical Engineering - Power and Automation,GEN-EWS,AI,Gender-Neutral,7,4 Years,B.Tech,2019,87.0,96.0,96.0,0.0,2019
IIT,IIT-Jodhpur,Mechanical Engineering,GEN-EWS,AI,Female-Only,7,4 Years,B.Tech,2019,1650.0,1730.0,1730.0,0.0,2019
NIT,NIT-Raipur,Civil Engineering,GEN-EWS,HS,Gender-Neutral,7,4 Years,B.Tech,2019,7063.0,9363.0,9363.0,0.0,2019
IIT,IIT-Bhubaneswar,Computer Science and Engineering,GEN,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,5250.0,5250.0,5250.0,0.0,2020
IIT,IIT-(ISM) Dhanbad,Engineering Physics,GEN,AI,Female-Only,6,4 Years,B.Tech,2020,13944.0,13983.0,13983.0,0.0,2020
NIT,NIT-Jalandhar,Electronics and Communication Engineering,GEN,HS,Female-Only,6,4 Years,B.Tech,2020,24105.0,29045.0,29045.0,0.0,2020
IIT,IIT-Kanpur,Civil Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2020,1701.0,2230.0,2230.0,0.0,2020
IIT,IIT-Roorkee,Engineering Physics,OBC-NCL,AI,Female-Only,6,4 Years,B.Tech,2020,5291.0,5372.0,5372.0,0.0,2020
IIT,IIT-Bhilai,Mechanical Engineering,OBC-NCL,AI,Female-Only,6,4 Years,B.Tech,2020,7957.0,8431.0,8431.0,0.0,2020
NIT,NIT-Bhopal,Computer Science and Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,1572.0,3380.0,3380.0,0.0,2020
