SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
7918,12942,-,-,-,-,All India,BELGAUM INST. OF
7919,12943,All India,Government Medical,MBBS,Not,-,-
7920,12944,-,-,-,-,All India,BPS Govt. Med.
7921,12946,All India RAMPURHAT GOVT,MBBS,Not,-,-,-
7922,12951,All India,RAJIV GANDHI,MBBS,Not,All India,Goverment Medical
7923,12954,Open Seat,INST.OF,MBBS,Reported,-,-
7924,12956,All India Government Medical,MBBS,Not,All India,Sri Jagannath,MBBS
7925,12957,Open Seat,"AIIMS, Patna",MBBS,Reported,-,-
7926,12958,All India,Diphu Medical,MBBS,Not,All India,Autonomous State
7927,12960,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
7928,12962,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
7929,12967,All India,Government Medcial,MBBS,Not,All India,Rajarshee
7930,12968,-,-,-,-,All India,BANKURA
7931,12972,All India,Tezpur Medical,MBBS,Not,-,-
7932,12979,All India,Bhima Bhoi Medical,MBBS,Reported,All India,Government of
7933,12980,All India,Government Medical,MBBS,Not,-,-
7934,12983,All India,Government Medical,MBBS,Not,All India,THENI GOVT.
7935,12984,All India,Government Medical,MBBS,Not,All India,GHARWALE
7936,12985,All India,Autonomous State,MBBS,Not,All India,Autonomous State
7937,12986,-,-,-,-,All India,Government Medical
7938,12987,All India,Koppal Institute of,MBBS,Not,All India,MG Inst. of Medical
7939,12990,-,-,-,-,All India,BANKURA
7940,12995,All India,GOVERMENT,MBBS,Not,All India,Shri Vinobha Bhave
7941,12996,-,-,-,-,All India,Autonomous State
7942,13000,All India,RAJIV GANDHI,MBBS,Not,-,-
7943,13005,All India,AGARTALA GOVT.,MBBS,Reported,-,-
7944,13008,All India,Government Medical,MBBS,Not,-,-
7945,13009,-,-,-,-,All India,Gadag Institute of
7946,13010,-,-,-,-,All India,Goverment Medical
7947,13013,-,-,-,-,All India,ESIC Medical
7948,13015,Employees Government Medical,MBBS,Not,-,-,-
7949,13017,-,-,-,-,All India,GOVERNMENT
7950,13018,-,-,-,-,All India,Govt Medical College
7951,13020,All India,Rajiv Gandhi Institute,MBBS,Not,All India,Gulbarga Institute of
7952,13023,-,-,-,-,All India,Lt. B R K Government
7953,13029,-,-,-,-,All India,MG Inst. of Medical
7954,13031,-,-,-,-,All India,Autonomous State
7955,13034,-,-,-,-,All India,ESIC Medical College
7956,13035,All India,GOVERMENT,MBBS,Not,All India,CHHATTISGARH
7957,13039,All India,RAJIV GANDHI,MBBS,Not,-,-
7958,13042,-,-,-,-,All India,GOVERNMENT
7959,13044,All India,BIDAR INSTITUTE,MBBS,Not,All India,Kakatiya Medical
7960,13045,-,-,-,-,All India,Kakatiya Medical
7961,13046,All India,Government Medical,MBBS,Reported,All India,GOVERNMENT
7962,13048,-,-,-,-,All India,SH VASANT RAO
7963,13049,All India,BIDAR INSTITUTE,MBBS,Reported,All India,GOVERNMENT
7964,13051,All India,RIMS Srikakulam,MBBS,Not,All India,K.A.P.
7965,13052,-,-,-,-,All India,Diamond Harbour
7966,13055,All India,Jorhat Medical,MBBS,Not,All India,SWAMI RAMANAND
7967,13056,-,-,-,-,All India,SVIMS - Sri
7968,13057,All India,Rajiv Gandhi Institute,MBBS,Not,-,-
7969,13061,-,-,-,-,All India,Govt. Medical
7970,13065,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
7971,13067,-,-,-,-,All India,GOVERNMENT
7972,13068,All India,"RIMS, Ongole",MBBS,Reported,All India,SWAMI RAMANAND
7973,13070,All India,Govt. Pudukkottai,MBBS,Not,All India,MADURAI MEDICAL
7974,13071,Delhi,Lady Hardinge,MBBS,Reported,-,-
7975,13073,All India,Pt. Raghunath Murmu,MBBS,Not,-,-
7976,13074,All India,Government Medical,MBBS,Not,All India,GOVERNMENT
7977,13075,-,-,-,-,All India,Goverment Medical
7978,13079,All India,Sri Venkateswara,MBBS,Not,All India,SWAMI RAMANAND
7979,13080,All India,Government Medical,MBBS,Not,-,-
7980,13081,-,-,-,-,All India,SH VASANT RAO
7981,13084,All India,THENI GOVT.,MBBS,Not,All India,MG Inst. of Medical
7982,13085,All India,Diphu Medical,MBBS,Not,All India,SOBAN SINGH
7983,13086,All India,Diphu Medical,MBBS,Not,All India,MIDNAPORE
7984,13096,All India,Karwar Institute of,MBBS,Not,-,-
7985,13097,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
7986,13098,All India,Autonomous State,MBBS,Not,All India,SWAMI RAMANAND
7987,13099,All India Government Medical,MBBS,Not,-,-,-
7988,13101,All India,Government Medical,MBBS,Not,-,-
7989,13104,All India,Saheed Laxman,MBBS,Not,-,-
7990,13105,All India,Government Medical,MBBS,Not,All India,GOVT. MEDICAL
7991,13106,All India,Government Medical,MBBS,Not,All India,MAHARSHI
7992,13111,All India,"RIMS, Ongole",MBBS,Not,All India,GOVT. MEDICAL
7993,13115,All India,"RIMS, Ongole",MBBS,Not,-,-
7994,13116,All India,Government Medical,MBBS,Not,All India,MAHARSHI
7995,13118,-,-,-,-,All India,Gulbarga Institute of
7996,13119,-,-,-,-,All India,MALDA MED.
7997,13121,All India,GOVERNMENT,MBBS,Not,-,-
7998,13122,All India Rajiv Gandhi Institute,MBBS,Reported,All India,Goverment Medical,MBBS
7999,13124,Open Seat,"AIIMS, Patna",MBBS,Not,-,-
8000,13125,-,-,-,-,All India,GOVT. MEDICAL
8001,13131,-,-,-,-,All India,GOVERNMENT
8002,13132,All India,Koppal Institute of,MBBS,Reported,-,-
8003,13134,All India,SVIMS - Sri,MBBS,Reported,-,-
8004,13135,-,-,-,-,All India,Government Medical
8005,13137,All India,Government Medical,MBBS,Reported,-,-
8006,13139,All India,Government Medical,MBBS,Not,All India,GHARWALE
8007,13140,All India,RAICHUR INST. OF,MBBS,Not,-,-
8008,13144,All India,Government Medical,MBBS,Not,All India,SOBAN SINGH
8009,13148,All India,"RIMS, Ongole",MBBS,Reported,All India,Gulbarga Institute of
8010,13150,-,-,-,-,All India,SHEIKH BHIKHARI
8011,13151,All India,STANLEY MEDICAL,MBBS,Seat,-,-
8012,13155,All India,Government Medical,MBBS,Reported,All India,Govt. Medical College
8013,13158,All India,Govt. Pudukkottai,MBBS,Not,-,-
8014,13160,All India,RAICHUR INST. OF,MBBS,Reported,All India,MANDYA INST. OF
8015,13164,All India,Govt. Sivgangai M. C.,MBBS,Not,-,-
8016,13165,Aligarh,Jawaharlal Nehru,MBBS,Reported,-,-
8017,13168,All India,Rangaraya Medical,MBBS,Seat,-,-
8018,13174,All India,GOVT. MEDICAL,MBBS,Reported,All India,GOVT. MEDICAL
8019,13175,-,-,-,-,All India,Government Medical
8020,13178,Open Seat,INST.OF,MBBS,Reported,-,-
8021,13179,All India,RAICHUR INST. OF,MBBS,Not,-,-
8022,13192,-,-,-,-,All India,GOVERNMENT
8023,13193,All India,Government Medical,MBBS,Not,-,-
8024,13194,-,-,-,-,All India,KURNOOL MEDICAL
8025,13195,All India,Government Medical,MBBS,Not,-,-
8026,13196,All India,Maharaja Jitendra,MBBS,Not,All India,Chhindwara Institute
8027,13198,-,-,-,-,All India,Autonomous State
8028,13200,-,-,-,-,All India,GHARWALE
8029,13204,All India,ACSR Govt Medical,MBBS,Not,-,-
8030,13208,-,-,-,-,All India,Government Medical
8031,13209,All India,Government Medical,MBBS,Not,-,-
8032,13210,Delhi,Lady Hardinge,MBBS,Reported,-,-
8033,13212,All India,RAICHUR INST. OF,MBBS,Reported,All India,MANDYA INST. OF
8034,13214,-,-,-,-,All India,Sri Jagannath
8035,13215,All India,Government Medical,MBBS,Not,All India,BELGAUM INST. OF
8036,13216,All India,Maharaja Jitendra,MBBS,Not,All India,Autonomous State
8037,13220,All India,RAMPURHAT GOVT,MBBS,Not,All India,BANKURA
8038,13221,All India,Siddartha Medical,MBBS,Not,All India,ESIC Medical College
8039,13224,-,-,-,-,All India,MG Inst. of Medical
8040,13225,All India,RAJIV GANDHI,MBBS,Not,All India,RAJIV GANDHI
8041,13226,-,-,-,-,All India,MIDNAPORE
8042,13229,-,-,-,-,All India,Deben Mahata
8043,13230,-,-,-,-,All India,Government Medical
8044,13231,-,-,-,-,All India,SWAMI RAMANAND
8045,13232,All India,"Dental Institue, RIMS,",BDS,Not,-,-
8046,13235,All India,Government Medical,MBBS,Reported,All India,HASSAN INST.
8047,13239,All India,CHENGALPATTU,MBBS,Not,All India,Indira Gandhi Medical
8048,13245,-,-,-,-,All India,GOVERNMENT
8049,13246,All India,Government Medical,MBBS,Not,-,-
8050,13249,All India,Government Medical,MBBS,Not,All India,GOVT. VELLORE
8051,13252,-,-,-,-,All India,Goverment Medical
8052,13253,All India,Deben Mahata,MBBS,Not,All India,MG Inst. of Medical
8053,13261,All India,SILCHAR MEDICAL,MBBS,Not,All India,Lt. B R K Government
8054,13262,-,-,-,-,All India,Govt. Medical
8055,13263,All India,Government Medical,MBBS,Not,-,-
8056,13264,All India,RAMPURHAT GOVT,MBBS,Reported,All India,BANKURA
8057,13265,All India,Koppal Institute of,MBBS,Not,All India,SWAMI RAMANAND
8058,13267,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
8059,13268,All India,Govt. Medical College,MBBS,Not,-,-
8060,13270,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
8061,13273,-,-,-,-,All India,Autonomous State
8062,13277,All India,GOVT. MOHAN,MBBS,Not,All India,SWAMI RAMANAND
8063,13278,All India,Koppal Institute of,MBBS,Not,All India,SH VASANT RAO
8064,13281,All India,Deben Mahata,MBBS,Not,-,-
8065,13283,All India,Government Medical,MBBS,Reported,All India,GOVT. MEDICAL
8066,13286,All India,Lt. B R K Government,MBBS,Not,All India,Chhindwara Institute
8067,13292,All India,Govt. Medical College,MBBS,Not,-,-
8068,13293,All India,Kodagu Institute of,MBBS,Not,All India,Lt. L A M Govt.
8069,13295,All India,Government Dental,BDS,Not,-,-
8070,13300,All India,Rajiv Gandhi Institute,MBBS,Reported,-,-
8071,13303,-,-,-,-,All India,Goverment Medical
8072,13304,-,-,-,-,All India,SOBAN SINGH
8073,13305,All India,Rangaraya Medical,MBBS,Not,All India,MG Inst. of Medical
8074,13306,-,-,-,-,All India,CHENGALPATTU
8075,13307,All India,Siddartha Medical,MBBS,Not,-,-
8076,13310,All India,Pt. Raghunath Murmu,MBBS,Not,-,-
8077,13312,All India,RAICHUR INST. OF,MBBS,Reported,All India,VIJAYNAGAR INST
8078,13315,-,-,-,-,All India,Government Medical
8079,13317,-,-,-,-,All India,SH VASANT RAO
8080,13318,-,-,-,-,All India,Indira Gandhi Medical
8081,13322,-,-,-,-,All India,Gulbarga Institute of
8082,13325,-,-,-,-,All India,GOVERNMENT
8083,13326,-,-,-,-,All India,GOVT. MEDICAL
8084,13327,All India,Govt Medical College,MBBS,Not,All India,SH VASANT RAO
8085,13328,All India,SETH G.S. MEDICAL,MBBS,Reported,-,-
8086,13329,All India,Deben Mahata,MBBS,Not,All India,MG Inst. of Medical
8087,13335,All India,Lt. B R K Government,MBBS,Not,All India,SWAMI RAMANAND
8088,13340,All India,Government Medical,MBBS,Not,All India,ESIC Medical College
8089,13341,All India,Government Medical,MBBS,Reported,All India,Government Medcial
8090,13344,All India,Siddartha Medical,MBBS,Not,All India,Goverment Medical
8091,13346,All India,C. Institute of Medical,MBBS,Reported,All India,MANDYA INST. OF
8092,13348,All India,ACSR Govt Medical,MBBS,Not,All India,GOVERNMENT
8093,13351,All India,Govt Medical College,MBBS,Not,All India,SVIMS - Sri
8094,13355,-,-,-,-,All India,ESIC Medical College
8095,13356,All India,ZORAM MEDICAL,MBBS,Not,-,-
8096,13358,All India,RAICHUR INST. OF,MBBS,Not,All India,VIJAYNAGAR INST
8097,13360,All India,Kodagu Institute of,MBBS,Not,-,-
8098,13362,All India Lt. B R K Government,MBBS,Reported,All India,GOVERNMENT,MBBS
8099,13363,All India,NORTH BENGAL,BDS,Not,All India,Government Medical
8100,13365,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
8101,13366,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
8102,13373,All India,ZORAM MEDICAL,MBBS,Reported,All India,SH VASANT RAO
8103,13376,-,-,-,-,All India,"NEIGRIHMS,"
8104,13377,All India,Govt. Sivgangai M. C.,MBBS,Not,-,-
8105,13380,All India,Government Medical,MBBS,Reported,All India,Goverment Medical
8106,13381,All India,Saheed Laxman,MBBS,Not,-,-
8107,13382,All India,ACSR Govt Medical,MBBS,Not,-,-
8108,13384,-,-,-,-,All India,Autonomous State
8109,13386,-,-,-,-,All India,Siddartha Medical
8110,13388,All India,"JLN IMS, IMPHAL",MBBS,Reported,-,-
8111,13392,-,-,-,-,All India,HASSAN INST.
8112,13393,All India,Rajiv Gandhi Institute,MBBS,Not,-,-
8113,13395,-,-,-,-,All India,SHIMOGA INST. OF
8114,13396,All India,Government Medical,MBBS,Reported,All India,GOVT. MEDICAL
8115,13397,All India,Government Medical,MBBS,Reported,All India,SH VASANT RAO
8116,13398,All India,Gadag Institute of,MBBS,Reported,All India,Goverment Medical
8117,13399,All India,Saheed Laxman,MBBS,Not,All India,MG Inst. of Medical
8118,13400,-,-,-,-,All India,BANKURA
8119,13401,All India,Government Medical,MBBS,Not,-,-
8120,13402,-,-,-,-,All India,THENI GOVT.
8121,13405,All India,Rangaraya Medical,MBBS,Reported,All India,Kakatiya Medical
8122,13410,All India,Govt Medical College,MBBS,Not,All India,Government Medical
8123,13413,All India,RAJIV GANDHI,MBBS,Not,All India,Goverment Medical
8124,13414,All India,Government Medical,MBBS,Reported,All India,SVIMS - Sri
8125,13417,All India,Lt. B R K Government,MBBS,Not,All India,GOVERNMENT
8126,13419,All India,Saheed Laxman,MBBS,Not,-,-
8127,13420,-,-,-,-,All India,Mursidabad M C &
8128,13421,-,-,-,-,All India,Sri Venkateswara
8129,13422,-,-,-,-,Aligarh,Jawaharlal Nehru
8130,13426,All India,Government Medical,MBBS,Not,-,-
8131,13428,All India,Government Medical,MBBS,Not,-,-
8132,13430,All India,"KGMC, LUCKNOW",MBBS,Reported,-,-
8133,13434,All India,Government Medical,MBBS,Not,-,-
8134,13435,-,-,-,-,All India,MALDA MED.
8135,13437,-,-,-,-,All India,"Govt Medical College,"
8136,13438,All India,Govt. Medical College,MBBS,Not,-,-
8137,13443,-,-,-,-,All India,Autonomous State
8138,13444,All India,Government Medical,MBBS,Reported,-,-
8139,13445,-,-,-,-,All India,GUNTUR MEDICAL
8140,13447,-,-,-,-,All India,Siddartha Medical
8141,13448,All India,Karwar Institute of,MBBS,Reported,-,-
8142,13449,All India,Rangaraya Medical,MBBS,Reported,-,-
8143,13451,All India,Government Medical,MBBS,Not,-,-
8144,13453,All India,Government Medical,MBBS,Reported,-,-
8145,13454,All India,Kodagu Institute of,MBBS,Not,All India,SHIMOGA INST. OF
8146,13455,-,-,-,-,All India,GHARWALE
8147,13458,All India,SVIMS - Sri,MBBS,Reported,-,-
8148,13462,-,-,-,-,All India,Deben Mahata
8149,13466,All India,Government Medical,MBBS,Reported,All India,Fakhruddin Ali Ahmed
8150,13471,All India,Kodagu Institute of,MBBS,Not,All India,SH VASANT RAO
8151,13472,All India,Koppal Institute of,MBBS,Not,All India,VIJAYNAGAR INST
8152,13474,-,-,-,-,All India,Rajiv Gandhi Institute
8153,13478,All India,Saheed Laxman,MBBS,Not,-,-
8154,13482,All India,Rajiv Gandhi Institute,MBBS,Not,All India,BELGAUM INST. OF
8155,13485,All India,SILCHAR MEDICAL,MBBS,Not,All India,Government Medical
8156,13486,-,-,-,-,All India,HASSAN INST.
8157,13491,All India,Karwar Institute of,MBBS,Reported,-,-
8158,13493,All India,RAJIV GANDHI,MBBS,Not,-,-
8159,13500,All India,Rangaraya Medical,MBBS,Reported,All India,Autonomous State
8160,13501,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
8161,13504,All India,SILCHAR MEDICAL,MBBS,Not,All India,MG Inst. of Medical
8162,13508,All India,AGARTALA GOVT.,MBBS,Not,All India,ESIC Medical
8163,13512,-,-,-,-,All India,GOVT. DENTAL
8164,13513,All India,Government Medical,MBBS,Reported,All India,GOVERMENT
8165,13514,All India,Government Medical,MBBS,Reported,All India,HASSAN INST.
8166,13517,All India,Government Medical,MBBS,Not,-,-
8167,13518,All India,Government Medical,MBBS,Not,-,-
8168,13521,-,-,-,-,All India,Autonomous State
8169,13522,All India,Koppal Institute of,MBBS,Not,All India,BELGAUM INST. OF
8170,13528,All India,GOVT.,MBBS,Not,All India,Chhindwara Institute
8171,13529,All India,RAICHUR INST. OF,MBBS,Not,-,-
8172,13533,All India,Dr. B.S.A. Medical,MBBS,Reported,-,-
8173,13534,-,-,-,-,All India,BIDAR INSTITUTE
8174,13536,-,-,-,-,All India,Goverment Medical
8175,13537,All India,AGARTALA GOVT.,MBBS,Not,All India,ESIC Medical
8176,13538,All India,Government Medical,MBBS,Not,-,-
8177,13543,All India,SILCHAR MEDICAL,MBBS,Not,All India,Lt. L A M Govt.
8178,13546,All India,"KGMC, LUCKNOW",MBBS,Reported,Open Seat,INST.OF
8179,13547,All India,Government Medical,MBBS,Reported,-,-
8180,13549,All India,Government Medical,MBBS,Not,All India,GOVT. MOHAN
8181,13550,Open Seat,"AIIMS, Jodhpur",MBBS,Not,-,-
8182,13551,All India,Govt Medical College,MBBS,Reported,All India,Autonomous State
8183,13552,-,-,-,-,All India,Government Medcial
8184,13556,All India,ACSR Govt Medical,MBBS,Not,All India,Siddartha Medical
8185,13557,-,-,-,-,All India,Government Medical
8186,13558,All India,ACSR Govt Medical,MBBS,Reported,All India,Govt. Medical College
8187,13560,-,-,-,-,All India,Shri Vinobha Bhave
8188,13561,All India,Karwar Institute of,MBBS,Not,-,-
8189,13563,All India,Government Medical,MBBS,Not,-,-
8190,13564,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
8191,13565,All India,Government Medical,MBBS,Not,All India,GOVT.
8192,13566,All India,ACSR Govt Medical,MBBS,Not,All India,THANJAVUR
8193,13570,All India,Rangaraya Medical,MBBS,Reported,All India,KURNOOL MEDICAL
8194,13573,-,-,-,-,All India,Mursidabad M C &
8195,13577,-,-,-,-,All India,Kakatiya Medical
8196,13583,All India,Government Medical,MBBS,Not,-,-
8197,13584,All India,C. Institute of Medical,MBBS,Not,All India,GUNTUR MEDICAL
8198,13586,-,-,-,-,All India,ESIC Medical
8199,13587,-,-,-,-,All India,"Govt Medical College,"
8200,13591,All India,Rangaraya Medical,MBBS,Not,All India,THANJAVUR
8201,13592,-,-,-,-,All India,THANJAVUR
8202,13594,All India,BIDAR INSTITUTE,MBBS,Not,-,-
8203,13595,All India,ZORAM MEDICAL,MBBS,Not,All India,SVIMS - Sri
8204,13597,-,-,-,-,All India,MIDNAPORE
8205,13601,-,-,-,-,All India,Rangaraya Medical
8206,13603,All India,Rajiv Gandhi Institute,MBBS,Not,All India,Government Medical
8207,13604,-,-,-,-,All India,Mursidabad M C &
8208,13605,-,-,-,-,All India,Goverment Medical
8209,13607,-,-,-,-,All India,Govt Medical College
8210,13612,All India,Government Medical,MBBS,Not,All India,ASSAM MEDICAL
8211,13613,-,-,-,-,All India,Government Medical
8212,13615,All India,Government Medical,MBBS,Not,All India,GOVT. MEDICAL
8213,13617,All India,Tezpur Medical,MBBS,Not,All India,MIDNAPORE
8214,13618,All India,Government medical,MBBS,Not,-,-
8215,13628,All India,Tomo Riba Institute,MBBS,Not,All India,Govt. Medical College
8216,13630,-,-,-,-,All India,BIDAR INSTITUTE
8217,13631,All India,Gadag Institute of,MBBS,Not,All India,GOVERMENT
8218,13634,All India,Government Medical,MBBS,Not,All India,KANYAKUMARI
8219,13637,All India,Government Medical,MBBS,Not,-,-
8220,13638,All India,Government Medical,MBBS,Not,-,-
8221,13639,-,-,-,-,All India,MG Inst. of Medical
8222,13641,-,-,-,-,All India,"Govt Medical College,"
8223,13645,All India,Andaman and,MBBS,Not,-,-
8224,13650,All India,Government medical,MBBS,Not,All India,K.A.P.
8225,13653,All India,BANKURA,MBBS,Reported,-,-
8226,13654,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
8227,13655,Open Seat,AIIMS Mangalagiri,MBBS,Reported,-,-
8228,13657,All India,"JLN IMS, IMPHAL",MBBS,Not,-,-
8229,13658,All India,Gadag Institute of,MBBS,Reported,All India,Govt. Medical College
8230,13661,-,-,-,-,All India,Siddartha Medical
8231,13662,-,-,-,-,All India,Autonomous State
8232,13664,-,-,-,-,All India,Goverment Medical
8233,13666,All India,Tomo Riba Institute,MBBS,Not,All India,Autonomous State
8234,13668,-,-,-,-,All India,SWAMI RAMANAND
8235,13669,All India,Government Medical,MBBS,Not,-,-
8236,13671,All India,Government Medical,MBBS,Not,All India,THENI GOVT.
8237,13672,-,-,-,-,All India,GUNTUR MEDICAL
8238,13673,-,-,-,-,All India,Gadag Institute of
8239,13674,All India,Government Medical,MBBS,Not,All India,Government Medical
8240,13676,All India,Government medical,MBBS,Not,-,-
8241,13677,All India,C. Institute of Medical,MBBS,Not,All India,SH VASANT RAO
8242,13684,-,-,-,-,All India,SHRI BHAUSAHEB
8243,13691,-,-,-,-,All India,MIDNAPORE
8244,13694,All India,Karwar Institute of,MBBS,Not,-,-
8245,13695,All India,RAICHUR INST. OF,MBBS,Reported,All India,SH VASANT RAO
8246,13697,All India,Government Medical,MBBS,Reported,-,-
8247,13703,-,-,-,-,All India,Government Medical
8248,13705,All India,Government Medical,MBBS,Reported,All India,Maharaja Jitendra
8249,13706,-,-,-,-,All India,Autonomous State
8250,13708,All India Government Medical,MBBS,Reported,-,-,-
8251,13717,All India Government Medical,MBBS,Seat,-,-,-
8252,13722,All India,K.A.P.,MBBS,Not,All India,"SHKM GMC, Nalhar,"
8253,13724,Open Seat,AIIMS Bathinda,MBBS,Not,-,-
8254,13725,-,-,-,-,All India,Lt. B R K Government
8255,13727,All India,Government Medical,MBBS,Not,-,-
8256,13732,All India,Government Medical,MBBS,Reported,All India,Autonomous State
8257,13734,All India,SILCHAR MEDICAL,MBBS,Not,All India,Government Medcial
8258,13735,All India,Government Medical,MBBS,Not,-,-
8259,13737,All India,INDIRA GANDHI,MBBS,Reported,-,-
8260,13743,All India,S.C.B. MEDICAL,BDS,Not,-,-
8261,13744,Delhi,Lady Hardinge,MBBS,Reported,-,-
8262,13745,All India,ZORAM MEDICAL,MBBS,Not,All India,Bhima Bhoi Medical
8263,13749,-,-,-,-,All India,MANDYA INST. OF
8264,13750,-,-,-,-,All India,GOVT.MEDICAL
8265,13756,All India,Jorhat Medical,MBBS,Not,All India,MIDNAPORE
